Nome;Número de Mensagens;Stickers;Imagens;Áudios
Cosi;6099;1730;426;23
Palavra;Frequência
>>>>;1
último;1
manejada;1
viktor;1
0.1%;1
rate;1
a:;1
quartas;1
prêmio;1
dade;1
cp?;1
018;1
topicos;1
avançados;1
computação;1
talaricagem;1
evil;1
good;1
abusivo;1
cobrado;1
xitado;1
indice;1
n-1;1
parabens;1
larissa;1
!!!;1
cinzou;1
bananas?;1
toy?;1
amor,;1
laden;1
ligado,;1
conhecer,;1
principalmente;1
sentado;1
sinal;1
ridiculamente;1
lagado;1
formatar;1
maconha;1
fumo?;1
otimista;1
rinha;1
ds;1
clutc;1
😍;1
desprovidos;1
beleza;1
lab,;1
seeeeive;1
meeeee;1
maquiagem;1
platina;1
despeço,;1
serei;1
banido;1
cubana;1
alem;1
ótima;1
chora;1
materias;1
condições;1
declarar;1
humilde,;1
suave,;1
hitler;1
errado”;1
pablo,;1
sujeiramovel?;1
dcomp;1
augusto;1
departamento;1
recontagem;1
contaria;1
professoras;1
gostosas;1
top5;1
pilotos;1
culpado;1
soltou;1
morria;1
summonou;1
encontra;1
spota;1
ciencia;1
evolui,;1
cura;1
doenças,;1
máquinas;1
fodas;1
griin;1
contrário;1
guringa;1
cosi*;1
mais?;1
salgado;1
siovani;1
une;1
tribos;1
bolsomito;1
presidente;1
artusima;1
pensou;1
marcou;1
sessão?;1
shokk?;1
universidade;1
cavalo:;1
indagando;1
traição?;1
cure;1
câncer;1
nerf;1
necessário;1
quitei;1
get;1
habitat;1
natural,;1
2019,;1
colorizado;1
toalha;1
banheiro;1
expulsando;1
taiuv;1
quita;1
anunciaram;1
ayel;1
cansado;1
yang;1
blame;1
coaching;1
staff;1
nexus;1
djokao;1
programinha?;1
recebia;1
salário;1
mundialzinho;1
09:00;1
jantei;1
cor;1
uzi;1
cody;1
sun;1
8))));1
nostalgico;1
barriga;1
manhã,;1
matemática;1
@cornos;1
horas?;1
animou;1
cometido;1
soladinho;1
mc?;1
artrose;1
dl;1
cabelin;1
apanhando;1
fileira;1
metade;1
calmo;1
patada;1
consertando;1
egirl;1
21h*;1
sion;1
existe,;1
protect;1
akali;1
jteam;1
legit;1
faltando;1
puxar;1
verônica;1
quatro;1
lanche/combo;1
custar;1
fast;1
food;1
custa;1
jantar;1
areia;1
existisse,;1
revi;1
kalecada;1
pirulitão;1
cdr;1
mestres;1
capitalismo;1
nano;1
moura;1
terminou;1
mordem;1
bozo;1
cuckinga;1
sessao;1
esgotou;1
virem;1
@5511973104437;1
@5515997471294;1
cinema;1
ganham;1
ladrao;1
chileno;1
pretzel;1
angulo;1
valorizar;1
sociedade;1
percebeu;1
li;1
bugado;1
veja;1
spoiler;1
meias;1
oposto;1
balde;1
escrito;1
regra;1
clara;1
cobrado?;1
acontecendo;1
tange;1
própria;1
humilha;1
satanááás;1
choramingando;1
choramingar;1
diferente?;1
acredita;1
maloqueiro;1
cinefilo;1
semelhança;1
taxi;1
driver;1
scorcese;1
orbe;1
justificat;1
entao?;1
quantia;1
faltar;1
contestei;1
gastaria;1
r;1
????;1
manxxxxxxxx;1
“comi;1
gorda”?;1
embasbacado;1
dessas;1
1.5m;1
jg?;1
fanoso;1
diretor;1
webnamorado;1
dar?;1
baianir;1
vejo,;1
b?;1
combinar;1
mood;1
bad;1
compaixão;1
juventude;1
lagrima;1
morango?;1
xota;1
horrível;1
condition;1
rookie;1
743/0;1
carregar;1
lane,;1
ez;1
escala;1
telando;1
24/7;1
trampo;1
sofrendo;1
counter;1
naram;1
grazadeus;1
quao;1
deviam;1
jensen;1
cadeia;1
postaram;1
iam;1
quinto;1
acharam;1
corejj;1
linguagem;1
remake;1
aparentemente;1
core;1
zaralhou;1
backline;1
1v4;1
matou;1
grande,;1
serio?;1
carlos;1
pagaram?;1
734;1
elon;1
musk;1
rico;1
respeita;1
2cm;1
dnv?;1
baiano;1
vazando;1
parceiro;1
vindo?;1
cuckaço;1
contatinho;1
4lan;1
tchetchereretche;1
tche;1
anzol;1
cobra;1
defeituosa;1
miga;1
reto;1
nojento;1
frigideira;1
chapando?;1
pau?;1
netflix;1
superar;1
nível;1
cacete,;1
apontando;1
gadão;1
salas;1
vermelho;1
infernais;1
suando;1
filha”;1
letícia,;1
tads;1
pila;1
shok?;1
pad;1
faz?;1
bebado?;1
escreve;1
jukera;1
namora;1
chassi;1
grilo;1
flash;1
humanoid;1
flashou;1
-70;1
armor;1
-80;1
mr;1
malucao;1
trapstar;1
v;1
minutos?;1
vietnam;1
regiões;1
criminosas;1
hypa;1
caisse;1
hypando;1
vietnamita;1
torcer;1
humilhados;1
exaltados;1
casaco;1
confirmed?;1
stompar;1
griffin?;1
jungler;1
botlanes;1
sword;1
gerente;1
silence;1
sona?;1
possibilidade;1
trollaram;1
sal;1
perma;1
missao;1
item;1
sup;1
farmar;1
draftou;1
1-2;1
quitaram;1
maniaco;1
parque;1
wave;1
roam;1
miky;1
disney?";1
tixinha,;1
lul;1
ginquedo;1
limpo;1
fanboy;1
dentrao;1
beti;1
creio;1
desidratada;1
artifact;1
jogo,;1
jornada;1
yacuck;1
for,;1
anunciado;1
21:30;1
mínimo;1
escolha,;1
300k;1
ip,;1
gótica;1
challenger;1
comece;1
chuteira;1
entregando;1
segurando;1
licorice;1
splitava;1
decidiram;1
5v5;1
gostoso;1
apaga;1
piercing;1
pre-show;1
ma;1
desencantei;1
vão;1
3k;1
vazado;1
abre;1
monochampion;1
48;1
baus;1
chaves;1
bau;1
nami;1
up;1
22:00;1
idolo;1
senario;1
conhecer;1
rakin;1
gc;1
server;1
yt;1
acertei;1
like/dislike;1
💎;1
carne?;1
emocionante;1
yetola;1
2012;1
desnutrido;1
5x5x5;1
urf;1
separada;1
rioter;1
desenhar;1
pedindo;1
pegava;1
desenhava;1
gragas;1
kda,;1
rengar;1
sushi;1
árabe;1
ziggs;1
pedia;1
senna;1
rework;1
visual;1
bonecos;1
mobile/console;1
fisk;1
irrelevante;1
aparecendo;1
versão;1
acustica;1
poggggggggggggers;1
p2w;1
craftar;1
moeda;1
pag;1
sv;1
autenticação;1
meteu;1
jab;1
blizzard;1
enterrar;1
tencent;1
chinesa;1
abaixar;1
ereção;1
fulminante;1
sangue;1
f5;1
baixou;1
ceu;1
teemo;1
porndia;1
overwatch;1
universo;1
lol,;1
luta,;1
xingamento;1
horroroso";1
proplayer;1
duel;1
links;1
@pain;1
logar;1
receber;1
criadores;1
androidfags;1
(card;1
game),;1
(lol;1
mobile);1
nomes;1
app;1
store;1
android;1
empresas;1
1923;1
horaskkkkkkkkkk;1
brasfoot;1
hearthstone;1
formando;1
autochess;1
amanha;1
preguicinha;1
80tão;1
lotado;1
fedorento;1
that's;1
illegal;1
explico;1
drags;1
terceiro,;1
daí,;1
spawna;1
melhorado;1
anciões;1
acumular;1
dragons;1
conforme;1
queimadura;1
abaixo;1
%;1
hp,;1
hit;1
zero,;1
arte;1
plataforma;1
streaming;1
cuba;1
palestrando;1
marca;1
relevante;1
acessível;1
f2p;1
forget;1
😔;1
estrategia;1
celular,;1
apple;1
baixando;1
disléxico;1
mmozinho;1
desbancar;1
estaremos;1
pagos;1
pão;1
aumentou;1
tb,;1
wtf,;1
trailer;1
controla;1
pergunto;1
kkkkklkl;1
gemido;1
ouvi;1
cedo?;1
analisando;1
letal;1
torneios;1
grandes;1
streamava;1
máscara;1
torrada;1
resolveu;1
néix;1
@5511971696565;1
coma;1
bagre;1
bo;1
limitado;1
cartas;1
viram;1
cosméticos;1
carta,;1
arena;1
prs;1
critiquei;1
saveiro;1
rebaixada;1
peixe;1
fighter;1
yeda;1
motoqueira;1
frigorífico;1
amd;1
superaquecer;1
60;1
frescura;1
calar;1
23:58;1
22:30;1
expirado;1
shen;1
decks;1
spamar;1
jt;1
mulligan;1
build;1
ness;1
partidas;1
iago;1
cresce;1
stuna;1
recall;1
reseta;1
atk;1
late;1
mtas;1
ratin;1
ameaças;1
turno;1
6/7;1
subir;1
tiltado;1
drop;1
mta;1
conceito;1
advantage?;1
gastou;1
remover;1
som;1
alugar;1
discord;1
novembro;1
salvei;1
notificação;1
valorosa;1
ajudado;1
juntar;1
75;1
emblema;1
pontos;1
missões;1
skins;1
exclusiva;1
libera;1
regular;1
dão;1
emblemas;1
ip;1
missoes;1
inteiro,;1
alt;1
tab;1
deixo;1
rodando;1
mutado;1
wine;1
fpskkkkkkkkkkk;1
fraco;1
1v9;1
insane;1
mechanics;1
score;1
peitao;1
bostejando;1
vilão;1
