Nome;Número de Mensagens;Stickers;Imagens;Áudios
Moranço;3749;30;163;20
Palavra;Frequência
triplo;1
breno;1
jailsom;1
animalzinho;1
cuidado;1
❤❤🥰🥰🤗🤗😍;1
pegadores;1
legal);1
dragon;1
ball;1
dava;1
psps;1
budokai;1
conversas;1
computoes;1
intruso;1
bao;1
criança;1
emprego;1
msn;1
cinefilo;1
clicoi;1
manz;1
22h30;1
23;1
andares;1
alivelo;1
pizza;1
confirmar;1
suavinho;1
relaz;1
trabalhar;1
cis;1
héteros;1
certinho;1
badboy*;1
"dogão;1
mau";1
tsuda;1
dooorr;1
broxar;1
esposa;1
erw;1
sororoca?;1
breja?;1
conheco;1
mangal;1
começo;1
general;1
presidente;1
enactus;1
delas;1
cactus;1
sabio;1
giovana?;1
yosho;1
noite*;1
caindo;1
janepa;1
salada;1
prensas;1
cerveja,;1
mestres;1
churrasqueiros;1
tv;1
chamar,;1
cheirado;1
meter;1
tua;1
esposa";1
science;1
suponho;1
analytics;1
controlar;1
hamon;1
socando;1
roundabout;1
descongelando;1
tanquinho;1
idiotas;1
brother;1
apreciador;1
desenho;1
japao;1
coincidentemente;1
mangá;1
lance;1
escanteio;1
area;1
entendo;1
fabrica;1
oportunidade;1
aloprar;1
sik;1
novo,;1
colocando;1
tecnica,;1
ie;1
obrigatoria;1
contou;1
descobri;1
vegano;1
conversei;1
silverado;1
opalas;1
velho;1
cilindros;1
gasolina;1
reparam;1
delicado;1
maneira;1
delicada;1
ué;1
constatar;1
próstata;1
aleatoria;1
luz;1
flash;1
hahahahha;1
*corno;1
assim,;1
vê;1
lê*;1
rap10;1
chamaria;1
tomas;1
felipe;1
preguiça;1
criar;1
regional;1
unilateral;1
nova;1
orleans;1
jogou;1
fino;1
sigla;1
refletir;1
tags;1
mesmo,;1
monstro;1
obrigado;1
aos;1
jimmy;1
neutron;1
bin;1
rh;1
xingando;1
digitando;1
gaal;1
cagado;1
dor?;1
acordei;1
despertadores;1
titi;1
bichinho;1
fude,;1
botou;1
cornudo;1
legal,;1
qualquee;1
disponivel;1
narga;1
frio;1
srpa;1
role:;1
atirar;1
festinha;1
fantasia;1
@5515981246169;1
mork;1
comemos;1
waxed;1
chave;1
nao,;1
bundando;1
estagio;1
bugou;1
informacao;1
280;1
240;1
forma;1
escorregar;1
molhado;1
abri;1
espacate;1
machucou;1
quebro;1
morrer;1
assinado;1
mim?;1
importante?;1
1263x;1
mexer;1
agua,;1
inchado;1
separa;1
redes;1
grammy;1
ganhei;1
criatividade;1
shot;1
brbao;1
gin;1
inventa;1
relembrar;1
vc?;1
vaca;1
sono;1
casal;1
oktoberfest,;1
rei;1
borda;1
camarotr;1
lateral;1
pesspas;1
yakult,;1
felicidades;1
🤙🤙🤙🤙;1
victor;1
ps4????;1
curtia;1
lugar,;1
pagodinho;1
demaia;1
melhorou;1
ps4;1
dee;1
md3;1
md5;1
pagode;1
deitou;1
rolou;1
sofrendo;1
vaxxco;1
gama;1
seleção*;1
necessariamente;1
bener;1
caipirinha;1
escravo;1
brtt;1
timr;1
socar;1
fallen;1
guarda;1
cbrl;1
brasileiro;1
rocket;1
yoda;1
exemplo;1
esquerdista;1
twitter;1
xinga;1
🥰🥰🥰;1
tratem;1
preguica;1
19h;1
deixo;1
tomo;1
macro;1
tomar;1
banho;1
bois;1
mercado???;1
limao*;1
consegue??;1
limoes;1
pegam??;1
carrinho;1
cocas;1
zero;1
aqi;1
https://maps.google.com/?q=-23.448685,-47.453335;1
pellini;1
189;1
ibiti;1
paço;1
lote;1
27;1
chegarem;1
grandes;1
brabp;1
lembra;1
casa:;1
arroz,;1
nuggets;1
trabalha;1
nissim,;1
foe;1
critica;1
experimentei;1
sabores;1
cremosos;1
bolonhesa;1
frutos;1
lula;1
frutoa;1
molho;1
brocolis;1
lpuco;1
rindo;1
falsificam;1
adidas;1
98124‑6169;1
garfo;1
aberta?;1
secreta;1
slides;1
palestrantes;1
prazeroso;1
usei;1
ativador;1
virus;1
roubou;1
maquina;1
abandonado;1
deliciosas;1
integral;1
prato;1
amarelo;1
reflete;1
tuso;1
acebolada;1
microondas;1
panela;1
cebola;1
pimenta;1
regret;1
belly;1
full...;1
🤤🤤;1
calm;1
than;1
dad;1
ugly;1
daughter;1
😝😝😝;1
eliminado;1
dq;1
sabe:";1
beeeem;1
suculencia;1
precisar;1
(mas;1
2h10;1
facul);1
hetero;1
encostar;1
traços;1
masculinos;1
aces;1
pans;1
nicolli;1
nicoletti;1
compro;1
passagem;1
cometa;1
voucher;1
bilhete?;1
sair,;1
compram;1
gg?;1
isso?;1
guiche;1
help;1
baixinho;1
cacete;1
piroca;1
tu;1
brinquedo?;1
pretender;1
ranked;1
toparia;1
condição;1
ranked,;1
creditos,;1
cuck;1
famintos;1
creditos;1
conhecimento;1
node;1
tdd;1
inscrevi;1
tbm[;1
respondi;1
suyave;1
vagas;1
lota;1
hahas;1
gartiv;1
ta?;1
excesso;1
contingente;1
postado;1
fumar;1
sintoma:;1
agressividade;1
familiares;1
batendo;1
dorga;1
vander_lei_andrade;1
lento;1
spammar;1
estatua;1
elegante;1
botei;1
campo;1
50%;1
atento;1
*e*;1
mental;1
discord;1
respeito;1
13h?;1
morra;1
😣😣😣;1
comidinha;1
aaaaaaaaaaaaaaa;1
miojos;1
jantei;1
manda!!;1
duro???;1
precisam;1
considerando;1
saio;1
muçar;1
13h*;1
prefiriria;1
torturado;1
circulo;1
comunista;1
agora??;1
embrazaso;1
furiosos??;1
ferias;1
piscina;1
praia;1
mousepad;1
segurando;1
deslizando;1
fazer?;1
vidro;1
noite,;1
1/7;1
carai;1
linguagens;1
programacao;1
suvaco;1
peludo;1
pls;1
15h;1
tarado;1
acai;1
malandro;1
reverso;1
malandra;1
your;1
rappu;1
bls;1
binlau,;1
comentei;1
facebook;1
patrao;1
risadinha;1
babidi;1
dbz;1
fede;1
delinquente;1
bani;1
maxima;1
ahgora;1
ptista;1
incompetentes;1
vindo?;1
serioooooo;1
dp;1
9gag;1
2009;1
maniaco;1
sexual;1
cliente;1
edadiledif;1
primos*,;1
postas;1
primos*;1
ti;1
di;1
conclusao;1
castigo;1
1k;1
usa...;1
sinceramente;1
armario;1
gravata;1
ternos;1
centro;1
schalom;1
loja,;1
gangue;1
mc;1
país;1
lojas;1
ajustam;1
sob;1
medida;1
economiza;1
durar;1
slim;1
p;1
gg;1
vende,;1
camisas;1
tudo,;1
faltava;1
blazer;1
ori;1
orientada;1
chegou;1
efetivamente;1
1/4;1
chamam;1
enturar;1
prazer;1
proximos;1
curtir,;1
entra;1
ritual;1
iniciação;1
sobreviver;1
inteira;1
celular,;1
discutindo;1
talarico;1
atravessar;1
espacial;1
gasta;1
neuronio;1
solução;1
mirabolante;1
amizade;1
(ambos;1
solteiros)*;1
acirrada;1
disputa;1
cafetao;1
chiq;1
urtimo;1
calma;1
diferença;1
camisa?;1
paletó;1
analisar;1
picas;1
call;1
decidir;1
eventos;1
seguidos;1
humilde;1
opiniao;1
primeiro,;1
infinitas;1
cores;1
pago;1
marinho;1
zoam;1
